STA,Date,Precip,WindGustSpd,MaxTemp,MinTemp,MeanTemp,Snowfall,PoorWeather,YR,MO,DA,PRCP,DR,SPD,MAX,MIN,MEA,SNF,SND,FT,FB,FTI,ITH,PGT,TSHDSBRSGF,SD3,RHX,RHN,RVG,WTE
10703,1945-4-10,0,,31.11111111,22.77777778,26.66666667,0,,45,4,10,0,,,88,73,80,0,,,,,,,,,,,,
10703,1945-4-11,0,,28.88888889,22.22222222,25.55555556,0,,45,4,11,0,,,84,72,78,0,,,,,,,,,,,,
10703,1945-4-12,0,,30,22.77777778,26.66666667,0,,45,4,12,0,,,86,73,80,0,,,,,,,,,,,,
10703,1945-4-13,0,,28.88888889,22.22222222,25.55555556,0,,45,4,13,0,,,84,72,78,0,,,,,,,,,,,,
10703,1945-4-14,0,,29.44444444,22.22222222,25.55555556,0,,45,4,14,0,,,85,72,78,0,,,,,,,,,,,,
10703,1945-4-15,0,,30,22.22222222,26.11111111,0,,45,4,15,0,,,86,72,79,0,,,,,,,,,,,,
10703,1945-4-16,0,,29.44444444,22.77777778,26.11111111,0,,45,4,16,0,,,85,73,79,0,,,,,,,,,,,,
10703,1945-4-17,0,,29.44444444,23.33333333,26.66666667,0,,45,4,17,0,,,85,74,80,0,,,,,,,,,,,,
10703,1945-4-18,0,,32.77777778,24.44444444,28.88888889,0,,45,4,18,0,,,91,76,84,0,,,,,,,,,,,,
10703,1945-4-19,0,,32.22222222,23.88888889,27.77777778,0,,45,4,19,0,,,90,75,82,0,,,,,,,,,,,,
10703,1945-4-20,0,,31.66666667,23.88888889,27.77777778,0,,45,4,20,0,,,89,75,82,0,,,,,,,,,,,,
10703,1945-4-21,0,,31.11111111,22.77777778,26.66666667,0,,45,4,21,0,,,88,73,80,0,,,,,,,,,,,,
10703,1945-4-22,0,,31.66666667,23.88888889,27.77777778,0,,45,4,22,0,,,89,75,82,0,,,,,,,,,,,,
10703,1945-4-23,6.604,,30,23.88888889,26.66666667,0,1,45,4,23,0.26,,,86,75,80,0,,,,,,,1,,,,,
10703,1945-4-24,5.588,,28.33333333,22.77777778,25.55555556,0,1,45,4,24,0.22,,,83,73,78,0,,,,,,,1,,,,,
10703,1945-4-25,0,,30.55555556,24.44444444,27.77777778,0,,45,4,25,0,,,87,76,82,0,,,,,,,,,,,,
10703,1945-4-26,T,,30,24.44444444,27.22222222,0,,45,4,26,T,,,86,76,81,0,,,,,,,,,,,,
10703,1945-4-27,24.892,,29.44444444,23.33333333,28.88888889,0,1,45,4,27,0.98,,,85,74,84,0,,,,,,,1,,,,,
10703,1945-4-28,24.384,,26.66666667,23.33333333,25,0,1,45,4,28,0.96,,,80,74,77,0,,,,,,,1,,,,,
10703,1945-4-29,0,,30,22.22222222,26.11111111,0,,45,4,29,0,,,86,72,79,0,,,,,,,,,,,,
10703,1945-4-30,0,,31.66666667,22.77777778,27.22222222,0,,45,4,30,0,,,89,73,81,0,,,,,,,,,,,,
10703,1945-5-1,T,,30,23.88888889,26.66666667,0,1,45,5,1,T,,,86,75,80,0,,,,,,,1,,,,,
10703,1945-5-2,0,,31.66666667,24.44444444,27.77777778,0,,45,5,2,0,,,89,76,82,0,,,,,,,,,,,,
10703,1945-5-3,0,,30.55555556,23.88888889,27.22222222,0,,45,5,3,0,,,87,75,81,0,,,,,,,,,,,,
10703,1945-5-4,T,,31.11111111,23.88888889,27.77777778,0,1,45,5,4,T,,,88,75,82,0,,,,,,,1,,,,,
10703,1945-5-5,T,,28.88888889,24.44444444,26.66666667,0,1,45,5,5,T,,,84,76,80,0,,,,,,,1,,,,,
10703,1945-5-6,0,,30.55555556,24.44444444,27.77777778,0,,45,5,6,0,,,87,76,82,0,,,,,,,,,,,,
10703,1945-5-7,0,,31.66666667,23.88888889,27.77777778,0,,45,5,7,0,,,89,75,82,0,,,,,,,,,,,,
10703,1945-5-8,0,,32.22222222,24.44444444,28.33333333,0,,45,5,8,0,,,90,76,83,0,,,,,,,,,,,,
10703,1945-5-9,0,,31.11111111,23.88888889,27.77777778,0,,45,5,9,0,,,88,75,82,0,,,,,,,,,,,,
10703,1945-5-10,0,,28.88888889,23.88888889,26.66666667,0,,45,5,10,0,,,84,75,80,0,,,,,,,,,,,,
10703,1945-5-11,0,,29.44444444,22.77777778,26.11111111,0,,45,5,11,0,,,85,73,79,0,,,,,,,,,,,,
10703,1945-5-12,0,,30,23.88888889,26.66666667,0,,45,5,12,0,,,86,75,80,0,,,,,,,,,,,,
10703,1945-5-13,7.112,,29.44444444,21.66666667,25.55555556,0,1,45,5,13,0.28,,,85,71,78,0,,,,,,,1,,,,,
10703,1945-5-14,0,,30,25.55555556,27.77777778,0,1,45,5,14,0,,,86,78,82,0,,,,,,,1,,,,,
10703,1945-5-15,0,,30,25,27.77777778,0,,45,5,15,0,,,86,77,82,0,,,,,,,,,,,,
10703,1945-5-16,0,,30.55555556,25.55555556,27.77777778,0,,45,5,16,0,,,87,78,82,0,,,,,,,,,,,,
10703,1945-5-17,33.274,,27.77777778,22.22222222,25.55555556,0,1,45,5,17,1.31,,,82,72,78,0,,,,,,,1,,,,,
10703,1945-5-18,7.874,,29.44444444,22.77777778,26.11111111,0,1,45,5,18,0.31,,,85,73,79,0,,,,,,,1,,,,,
10703,1945-5-19,3.556,,28.33333333,22.77777778,25.55555556,0,1,45,5,19,0.14,,,83,73,78,0,,,,,,,1,,,,,
10703,1945-5-20,0,,28.88888889,23.88888889,26.66666667,0,1,45,5,20,0,,,84,75,80,0,,,,,,,1,,,,,
10703,1945-5-21,0,,29.44444444,23.88888889,26.66666667,0,,45,5,21,0,,,85,75,80,0,,,,,,,,,,,,
10703,1945-5-22,0,,29.44444444,25,27.22222222,0,,45,5,22,0,,,85,77,81,0,,,,,,,,,,,,
10703,1945-5-23,2.54,,28.33333333,22.77777778,25.55555556,0,1,45,5,23,0.1,,,83,73,78,0,,,,,,,1,,,,,
10703,1945-5-24,39.878,,26.66666667,23.33333333,25,0,1,45,5,24,1.57,,,80,74,77,0,,,,,,,1,,,,,
10703,1945-5-25,9.652,,27.77777778,24.44444444,26.11111111,0,1,45,5,25,0.38,,,82,76,79,0,,,,,,,1,,,,,
10703,1945-5-26,38.608,,26.66666667,21.66666667,24.44444444,0,1,45,5,26,1.52,,,80,71,76,0,,,,,,,1,,,,,
10703,1945-5-27,5.334,,28.88888889,23.88888889,26.66666667,0,1,45,5,27,0.21,,,84,75,80,0,,,,,,,1,,,,,
10703,1945-5-28,0,,30,24.44444444,27.22222222,0,,45,5,28,0,,,86,76,81,0,,,,,,,,,,,,
10703,1945-5-29,0,,29.44444444,24.44444444,26.66666667,0,,45,5,29,0,,,85,76,80,0,,,,,,,,,,,,
10703,1945-5-30,8.636,,30,24.44444444,27.22222222,0,1,45,5,30,0.34,,,86,76,81,0,,,,,,,1,,,,,
10703,1945-5-31,5.334,,28.33333333,23.88888889,26.11111111,0,1,45,5,31,0.21,,,83,75,79,0,,,,,,,1,,,,,
10703,1945-6-1,0,,28.33333333,25,26.66666667,0,,45,6,1,0,,,83,77,80,0,,,,,,,,,,,,
10703,1945-6-2,T,,30,25,27.77777778,0,1,45,6,2,T,,,86,77,82,0,,,,,,,1,,,,,
10703,1945-6-3,1.016,,30,25.55555556,27.77777778,0,1,45,6,3,0.04,,,86,78,82,0,,,,,,,1,,,,,
10703,1945-6-4,0,,30,25.55555556,27.77777778,0,,45,6,4,0,,,86,78,82,0,,,,,,,,,,,,
10703,1945-6-5,T,,30.55555556,25,27.77777778,0,,45,6,5,T,,,87,77,82,0,,,,,,,,,,,,
10703,1945-6-6,0,,32.77777778,25.55555556,28.88888889,0,,45,6,6,0,,,91,78,84,0,,,,,,,,,,,,
10703,1945-6-7,5.588,,30,25.55555556,27.77777778,0,,45,6,7,0.22,,,86,78,82,0,,,,,,,,,,,,
10703,1945-6-8,0,,30.55555556,25.55555556,27.77777778,0,,45,6,8,0,,,87,78,82,0,,,,,,,,,,,,
10703,1945-6-9,6.604,,28.33333333,26.11111111,27.22222222,0,,45,6,9,0.26,,,83,79,81,0,,,,,,,,,,,,
10703,1945-6-10,26.416,,26.66666667,23.88888889,25.55555556,0,,45,6,10,1.04,,,80,75,78,0,,,,,,,,,,,,
10703,1945-6-11,26.162,,27.22222222,23.33333333,25.55555556,0,,45,6,11,1.03,,,81,74,78,0,,,,,,,,,,,,
10703,1945-6-12,48.768,,27.77777778,22.77777778,25.55555556,0,,45,6,12,1.92,,,82,73,78,0,,,,,,,,,,,,
10703,1945-6-13,0,,28.33333333,23.88888889,26.11111111,0,,45,6,13,0,,,83,75,79,0,,,,,,,,,,,,
10703,1945-6-14,0,,30.55555556,25.55555556,27.77777778,0,,45,6,14,0,,,87,78,82,0,,,,,,,,,,,,
10703,1945-6-15,0,,32.22222222,24.44444444,28.33333333,0,,45,6,15,0,,,90,76,83,0,,,,,,,,,,,,
10703,1945-6-16,5.334,,31.11111111,25,27.77777778,0,,45,6,16,0.21,,,88,77,82,0,,,,,,,,,,,,
10703,1945-6-17,13.208,,27.22222222,24.44444444,25.55555556,0,,45,6,17,0.52,,,81,76,78,0,,,,,,,,,,,,
10703,1945-6-18,0.508,,29.44444444,24.44444444,26.66666667,0,,45,6,18,0.02,,,85,76,80,0,,,,,,,,,,,,
10703,1945-6-19,T,,29.44444444,24.44444444,26.66666667,0,,45,6,19,T,,,85,76,80,0,,,,,,,,,,,,
10703,1945-6-20,0.762,,30,25,27.77777778,0,,45,6,20,0.03,,,86,77,82,0,,,,,,,,,,,,
10703,1945-6-21,24.892,,27.77777778,23.88888889,25.55555556,0,,45,6,21,0.98,,,82,75,78,0,,,,,,,,,,,,
10703,1945-6-22,6.096,,28.88888889,24.44444444,26.66666667,0,,45,6,22,0.24,,,84,76,80,0,,,,,,,,,,,,
10703,1945-6-23,0,,28.88888889,24.44444444,26.66666667,0,,45,6,23,0,,,84,76,80,0,,,,,,,,,,,,
10703,1945-6-24,3.048,,28.88888889,24.44444444,26.66666667,0,,45,6,24,0.12,,,84,76,80,0,,,,,,,,,,,,
10703,1945-6-25,0,,31.11111111,25,27.77777778,0,,45,6,25,0,,,88,77,82,0,,,,,,,,,,,,
10703,1945-6-26,0,,32.77777778,25.55555556,28.88888889,0,,45,6,26,0,,,91,78,84,0,,,,,,,,,,,,
10703,1945-6-27,8.128,,28.88888889,25,26.66666667,0,,45,6,27,0.32,,,84,77,80,0,,,,,,,,,,,,
10703,1945-6-28,0,,29.44444444,24.44444444,26.66666667,0,,45,6,28,0,,,85,76,80,0,,,,,,,,,,,,
10703,1945-6-29,16.764,,28.88888889,23.88888889,26.66666667,0,,45,6,29,0.66,,,84,75,80,0,,,,,,,,,,,,
10703,1945-6-30,T,,30.55555556,23.33333333,26.66666667,0,,45,6,30,T,,,87,74,80,0,,,,,,,,,,,,
10703,1945-7-1,0,,29.44444444,25,27.22222222,0,,45,7,1,0,,,85,77,81,0,,,,,,,,,,,,
10703,1945-7-2,11.684,,29.44444444,22.77777778,26.11111111,0,,45,7,2,0.46,,,85,73,79,0,,,,,,,,,,,,
10703,1945-7-3,T,,28.88888889,24.44444444,26.66666667,0,,45,7,3,T,,,84,76,80,0,,,,,,,,,,,,
10703,1945-7-4,T,,28.33333333,24.44444444,26.66666667,0,,45,7,4,T,,,83,76,80,0,,,,,,,,,,,,
10703,1945-7-5,6.604,,31.11111111,25,27.77777778,0,,45,7,5,0.26,,,88,77,82,0,,,,,,,,,,,,
10703,1945-7-6,4.064,,30,25,27.77777778,0,,45,7,6,0.16,,,86,77,82,0,,,,,,,,,,,,
10703,1945-7-7,0.254,,32.22222222,25,28.88888889,0,,45,7,7,0.01,,,90,77,84,0,,,,,,,,,,,,
10703,1945-7-8,0,,32.22222222,25.55555556,28.88888889,0,,45,7,8,0,,,90,78,84,0,,,,,,,,,,,,
10703,1945-7-9,0.254,,30.55555556,25,27.77777778,0,,45,7,9,0.01,,,87,77,82,0,,,,,,,,,,,,
10703,1945-7-10,0,,31.66666667,24.44444444,27.77777778,0,,45,7,10,0,,,89,76,82,0,,,,,,,,,,,,
10703,1945-7-11,0.762,,30,23.88888889,26.66666667,0,,45,7,11,0.03,,,86,75,80,0,,,,,,,,,,,,
10703,1945-7-12,1.524,,31.11111111,25.55555556,28.33333333,0,,45,7,12,0.06,,,88,78,83,0,,,,,,,,,,,,
10703,1945-7-13,0,,31.66666667,24.44444444,27.77777778,0,,45,7,13,0,,,89,76,82,0,,,,,,,,,,,,
10703,1945-7-14,2.286,,27.22222222,24.44444444,25.55555556,0,,45,7,14,0.09,,,81,76,78,0,,,,,,,,,,,,
10703,1945-7-15,0,,30.55555556,23.88888889,27.22222222,0,,45,7,15,0,,,87,75,81,0,,,,,,,,,,,,
10703,1945-7-16,T,,30,23.88888889,26.66666667,0,,45,7,16,T,,,86,75,80,0,,,,,,,,,,,,
10703,1945-7-17,0,,29.44444444,25,27.22222222,0,,45,7,17,0,,,85,77,81,0,,,,,,,,,,,,
10703,1945-7-18,T,,31.66666667,24.44444444,27.77777778,0,,45,7,18,T,,,89,76,82,0,,,,,,,,,,,,
10703,1945-7-19,90.932,,28.33333333,24.44444444,26.66666667,0,,45,7,19,3.58,,,83,76,80,0,,,,,,,,,,,,
10703,1945-7-20,16.51,,30,23.33333333,26.66666667,0,,45,7,20,0.65,,,86,74,80,0,,,,,,,,,,,,
10703,1945-7-21,27.432,,27.22222222,23.33333333,25.55555556,0,,45,7,21,1.08,,,81,74,78,0,,,,,,,,,,,,
10703,1945-7-22,0,,30,23.33333333,26.66666667,0,,45,7,22,0,,,86,74,80,0,,,,,,,,,,,,
10703,1945-7-23,16.002,,30.55555556,23.33333333,26.66666667,0,,45,7,23,0.63,,,87,74,80,0,,,,,,,,,,,,
10703,1945-7-24,T,,30,23.33333333,26.66666667,0,,45,7,24,T,,,86,74,80,0,,,,,,,,,,,,
10703,1945-7-25,0,,31.66666667,25,28.33333333,0,,45,7,25,0,,,89,77,83,0,,,,,,,,,,,,
10703,1945-7-26,T,,28.88888889,24.44444444,26.66666667,0,,45,7,26,T,,,84,76,80,0,,,,,,,,,,,,
10703,1945-7-27,23.114,,27.77777778,22.77777778,25.55555556,0,,45,7,27,0.91,,,82,73,78,0,,,,,,,,,,,,
10703,1945-7-28,0,,29.44444444,23.88888889,26.66666667,0,,45,7,28,0,,,85,75,80,0,,,,,,,,,,,,
10703,1945-7-29,5.842,,30,23.88888889,26.66666667,0,,45,7,29,0.23,,,86,75,80,0,,,,,,,,,,,,
10703,1945-7-30,68.58,,27.77777778,21.11111111,24.44444444,0,,45,7,30,2.7,,,82,70,76,0,,,,,,,,,,,,
10703,1945-7-31,2.286,,29.44444444,22.77777778,26.11111111,0,,45,7,31,0.09,,,85,73,79,0,,,,,,,,,,,,
10703,1945-8-1,31.242,,30,24.44444444,27.22222222,0,,45,8,1,1.23,,,86,76,81,0,,,,,,,,,,,,
10703,1945-8-2,39.116,,30.55555556,22.22222222,26.66666667,0,,45,8,2,1.54,,,87,72,80,0,,,,,,,,,,,,
10703,1945-8-3,5.08,,30,22.77777778,26.66666667,0,,45,8,3,0.2,,,86,73,80,0,,,,,,,,,,,,
10703,1945-8-4,30.48,,30,22.77777778,26.66666667,0,,45,8,4,1.2,,,86,73,80,0,,,,,,,,,,,,
10703,1945-8-5,2.54,,29.44444444,23.88888889,26.66666667,0,,45,8,5,0.1,,,85,75,80,0,,,,,,,,,,,,
10703,1945-8-6,0,,31.11111111,23.88888889,27.77777778,0,,45,8,6,0,,,88,75,82,0,,,,,,,,,,,,
10703,1945-8-7,11.938,,30,24.44444444,27.22222222,0,,45,8,7,0.47,,,86,76,81,0,,,,,,,,,,,,
10703,1945-8-8,7.112,,31.11111111,24.44444444,27.77777778,0,,45,8,8,0.28,,,88,76,82,0,,,,,,,,,,,,
10703,1945-8-9,0.762,,30.55555556,24.44444444,27.77777778,0,,45,8,9,0.03,,,87,76,82,0,,,,,,,,,,,,
10703,1945-8-10,T,,31.66666667,23.88888889,27.77777778,0,,45,8,10,T,,,89,75,82,0,,,,,,,,,,,,
10703,1945-8-11,T,,31.11111111,24.44444444,27.77777778,0,,45,8,11,T,,,88,76,82,0,,,,,,,,,,,,
10703,1945-8-12,1.27,,30.55555556,23.33333333,26.66666667,0,,45,8,12,0.05,,,87,74,80,0,,,,,,,,,,,,
10703,1945-8-13,0,,32.22222222,23.33333333,27.77777778,0,,45,8,13,0,,,90,74,82,0,,,,,,,,,,,,
10703,1945-8-14,79.248,,31.11111111,25,27.77777778,0,,45,8,14,3.12,,,88,77,82,0,,,,,,,,,,,,
10703,1945-8-15,24.384,,27.77777778,22.22222222,25,0,,45,8,15,0.96,,,82,72,77,0,,,,,,,,,,,,
10703,1945-8-16,23.368,,27.22222222,22.22222222,24.44444444,0,,45,8,16,0.92,,,81,72,76,0,,,,,,,,,,,,
10703,1945-8-17,0,,30,23.33333333,26.66666667,0,,45,8,17,0,,,86,74,80,0,,,,,,,,,,,,
10703,1945-8-18,8.89,,28.88888889,24.44444444,26.66666667,0,,45,8,18,0.35,,,84,76,80,0,,,,,,,,,,,,
10703,1945-8-19,T,,30,23.88888889,26.66666667,0,,45,8,19,T,,,86,75,80,0,,,,,,,,,,,,
10703,1945-8-20,26.162,,28.88888889,23.88888889,26.66666667,0,,45,8,20,1.03,,,84,75,80,0,,,,,,,,,,,,
10703,1945-8-21,T,,29.44444444,22.77777778,26.11111111,0,,45,8,21,T,,,85,73,79,0,,,,,,,,,,,,
10703,1945-8-22,T,,30.55555556,23.88888889,27.22222222,0,,45,8,22,T,,,87,75,81,0,,,,,,,,,,,,
10703,1945-8-23,T,,30.55555556,24.44444444,27.77777778,0,,45,8,23,T,,,87,76,82,0,,,,,,,,,,,,
10703,1945-8-25,0,,31.11111111,22.77777778,26.66666667,0,,45,8,25,0,,,88,73,80,0,,,,,,,,,,,,
10703,1945-8-26,9.906,,30,24.44444444,27.22222222,0,,45,8,26,0.39,,,86,76,81,0,,,,,,,,,,,,
10703,1945-8-27,T,,31.66666667,24.44444444,27.77777778,0,,45,8,27,T,,,89,76,82,0,,,,,,,,,,,,
10703,1945-8-28,0,,32.22222222,23.88888889,27.77777778,0,,45,8,28,0,,,90,75,82,0,,,,,,,,,,,,
10703,1945-8-29,2.794,,31.11111111,23.88888889,27.77777778,0,,45,8,29,0.11,,,88,75,82,0,,,,,,,,,,,,
10703,1945-8-30,4.572,,29.44444444,24.44444444,26.66666667,0,,45,8,30,0.18,,,85,76,80,0,,,,,,,,,,,,
10703,1945-8-31,3.048,,31.66666667,23.88888889,27.77777778,0,,45,8,31,0.12,,,89,75,82,0,,,,,,,,,,,,
10703,1945-9-1,0.508,,32.22222222,25,28.88888889,0,,45,9,1,0.02,,,90,77,84,0,,,,,,,,,,,,
10703,1945-9-2,29.464,,30.55555556,23.33333333,26.66666667,0,,45,9,2,1.16,,,87,74,80,0,,,,,,,,,,,,
10703,1945-9-3,0,,32.22222222,24.44444444,28.33333333,0,,45,9,3,0,,,90,76,83,0,,,,,,,,,,,,
10703,1945-9-4,48.514,,32.22222222,25,28.88888889,0,,45,9,4,1.91,,,90,77,84,0,,,,,,,,,,,,
10703,1945-9-5,0,,31.66666667,21.66666667,26.66666667,0,,45,9,5,0,,,89,71,80,0,,,,,,,,,,,,
10703,1945-9-6,13.97,,29.44444444,23.33333333,26.66666667,0,,45,9,6,0.55,,,85,74,80,0,,,,,,,,,,,,
10703,1945-9-7,0.762,,28.88888889,23.88888889,26.66666667,0,,45,9,7,0.03,,,84,75,80,0,,,,,,,,,,,,
10703,1945-9-8,0,,31.11111111,23.33333333,27.22222222,0,,45,9,8,0,,,88,74,81,0,,,,,,,,,,,,
10703,1945-9-9,0,,30.55555556,24.44444444,27.77777778,0,,45,9,9,0,,,87,76,82,0,,,,,,,,,,,,
10703,1945-9-10,2.286,,31.11111111,25,27.77777778,0,,45,9,10,0.09,,,88,77,82,0,,,,,,,,,,,,
10703,1945-9-11,0.762,,31.66666667,24.44444444,27.77777778,0,,45,9,11,0.03,,,89,76,82,0,,,,,,,,,,,,
10703,1945-9-12,0,,32.22222222,25,28.88888889,0,,45,9,12,0,,,90,77,84,0,,,,,,,,,,,,
10703,1945-9-13,130.048,,31.66666667,25.55555556,28.88888889,0,,45,9,13,5.12,,,89,78,84,0,,,,,,,,,,,,
10703,1945-9-14,52.324,,28.88888889,23.88888889,26.66666667,0,,45,9,14,2.06,,,84,75,80,0,,,,,,,,,,,,
10703,1945-9-15,107.442,,24.44444444,23.88888889,24.44444444,0,,45,9,15,4.23,,,76,75,76,0,,,,,,,,,,,,
10703,1945-9-16,4.064,,30,23.33333333,26.66666667,0,,45,9,16,0.16,,,86,74,80,0,,,,,,,,,,,,
10703,1945-9-17,0,,30,24.44444444,27.22222222,0,,45,9,17,0,,,86,76,81,0,,,,,,,,,,,,
10703,1945-9-18,0,,30.55555556,25,27.77777778,0,,45,9,18,0,,,87,77,82,0,,,,,,,,,,,,
10703,1945-9-19,0,,31.66666667,25.55555556,28.88888889,0,,45,9,19,0,,,89,78,84,0,,,,,,,,,,,,
10703,1945-9-20,0.508,,28.88888889,25,26.66666667,0,,45,9,20,0.02,,,84,77,80,0,,,,,,,,,,,,
10703,1945-9-21,0.762,,29.44444444,24.44444444,26.66666667,0,,45,9,21,0.03,,,85,76,80,0,,,,,,,,,,,,
10703,1945-9-22,T,,31.11111111,25,27.77777778,0,,45,9,22,T,,,88,77,82,0,,,,,,,,,,,,
10703,1945-9-23,T,,28.88888889,25,26.66666667,0,,45,9,23,T,,,84,77,80,0,,,,,,,,,,,,
10703,1945-9-24,3.81,,28.33333333,25,26.66666667,0,,45,9,24,0.15,,,83,77,80,0,,,,,,,,,,,,
10703,1945-9-25,1.016,,27.77777778,24.44444444,26.11111111,0,,45,9,25,0.04,,,82,76,79,0,,,,,,,,,,,,
10703,1945-9-26,T,,29.44444444,24.44444444,26.66666667,0,,45,9,26,T,,,85,76,80,0,,,,,,,,,,,,
10703,1945-9-27,0,,30,25,27.77777778,0,,45,9,27,0,,,86,77,82,0,,,,,,,,,,,,
10703,1945-9-28,6.096,,29.44444444,24.44444444,26.66666667,0,,45,9,28,0.24,,,85,76,80,0,,,,,,,,,,,,
10703,1945-9-29,20.066,,27.77777778,23.33333333,25.55555556,0,,45,9,29,0.79,,,82,74,78,0,,,,,,,,,,,,
10703,1945-9-30,97.536,,27.77777778,21.11111111,24.44444444,0,,45,9,30,3.84,,,82,70,76,0,,,,,,,,,,,,
10703,1945-10-1,1.778,,28.88888889,22.22222222,25.55555556,0,,45,10,1,0.07,,,84,72,78,0,,,,,,,,,,,,
10703,1945-10-2,16.002,,29.44444444,23.88888889,26.66666667,0,,45,10,2,0.63,,,85,75,80,0,,,,,,,,,,,,
10703,1945-10-3,59.182,,27.77777778,22.77777778,25.55555556,0,,45,10,3,2.33,,,82,73,78,0,,,,,,,,,,,,
10703,1945-10-4,19.812,,28.88888889,23.88888889,26.66666667,0,,45,10,4,0.78,,,84,75,80,0,,,,,,,,,,,,
10703,1945-10-5,99.314,,26.66666667,21.66666667,24.44444444,0,,45,10,5,3.91,,,80,71,76,0,,,,,,,,,,,,
10703,1945-10-6,7.874,,28.88888889,23.88888889,26.66666667,0,,45,10,6,0.31,,,84,75,80,0,,,,,,,,,,,,
10703,1945-10-7,6.858,,28.88888889,22.77777778,25.55555556,0,,45,10,7,0.27,,,84,73,78,0,,,,,,,,,,,,
10703,1945-10-8,1.27,,29.44444444,23.33333333,26.66666667,0,,45,10,8,0.05,,,85,74,80,0,,,,,,,,,,,,
10703,1945-10-9,238.76,,25.55555556,22.77777778,24.44444444,0,,45,10,9,9.4,,,78,73,76,0,,,,,,,,,,,,
10703,1945-10-10,42.164,,27.77777778,22.22222222,25,0,,45,10,10,1.66,,,82,72,77,0,,,,,,,,,,,,
10703,1945-10-11,0,,28.33333333,25,26.66666667,0,,45,10,11,0,,,83,77,80,0,,,,,,,,,,,,
10703,1945-10-12,0,,30,25,27.77777778,0,,45,10,12,0,,,86,77,82,0,,,,,,,,,,,,
10703,1945-10-13,0,,28.88888889,24.44444444,26.66666667,0,,45,10,13,0,,,84,76,80,0,,,,,,,,,,,,
10703,1945-10-14,45.974,,25.55555556,23.33333333,24.44444444,0,,45,10,14,1.81,,,78,74,76,0,,,,,,,,,,,,
10703,1945-10-15,75.946,,25.55555556,22.77777778,24.44444444,0,,45,10,15,2.99,,,78,73,76,0,,,,,,,,,,,,
10703,1945-10-16,20.066,,25,22.77777778,23.88888889,0,,45,10,16,0.79,,,77,73,75,0,,,,,,,,,,,,
10703,1945-10-17,3.556,,28.88888889,23.33333333,26.11111111,0,,45,10,17,0.14,,,84,74,79,0,,,,,,,,,,,,
10703,1945-10-18,11.938,,28.88888889,23.33333333,26.11111111,0,,45,10,18,0.47,,,84,74,79,0,,,,,,,,,,,,
10703,1945-10-19,0,,31.11111111,24.44444444,27.77777778,0,,45,10,19,0,,,88,76,82,0,,,,,,,,,,,,
10703,1945-10-20,8.636,,28.33333333,23.33333333,25.55555556,0,,45,10,20,0.34,,,83,74,78,0,,,,,,,,,,,,
10703,1945-10-21,1.524,,28.88888889,24.44444444,26.66666667,0,,45,10,21,0.06,,,84,76,80,0,,,,,,,,,,,,
10703,1945-10-22,0.254,,29.44444444,24.44444444,26.66666667,0,,45,10,22,0.01,,,85,76,80,0,,,,,,,,,,,,
10703,1945-10-23,0.508,,27.77777778,24.44444444,26.11111111,0,,45,10,23,0.02,,,82,76,79,0,,,,,,,,,,,,
10703,1945-10-24,0,,30,23.88888889,26.66666667,0,,45,10,24,0,,,86,75,80,0,,,,,,,,,,,,
10703,1945-10-25,0,,30,25.55555556,27.77777778,0,,45,10,25,0,,,86,78,82,0,,,,,,,,,,,,
10703,1945-10-26,15.748,,27.22222222,22.77777778,25,0,,45,10,26,0.62,,,81,73,77,0,,,,,,,,,,,,
10703,1945-10-27,0,,29.44444444,23.33333333,26.66666667,0,,45,10,27,0,,,85,74,80,0,,,,,,,,,,,,
10703,1945-10-28,30.988,,29.44444444,22.77777778,26.11111111,0,,45,10,28,1.22,,,85,73,79,0,,,,,,,,,,,,
10703,1945-10-29,0.254,,29.44444444,23.88888889,26.66666667,0,,45,10,29,0.01,,,85,75,80,0,,,,,,,,,,,,
10703,1945-10-30,0,,29.44444444,25,27.22222222,0,,45,10,30,0,,,85,77,81,0,,,,,,,,,,,,
10703,1945-10-31,27.432,,27.77777778,24.44444444,26.11111111,0,,45,10,31,1.08,,,82,76,79,0,,,,,,,,,,,,
10703,1945-11-1,7.366,,27.77777778,25,26.66666667,0,,45,11,1,0.29,,,82,77,80,0,,,,,,,,,,,,
10703,1945-11-2,5.334,,29.44444444,23.88888889,26.66666667,0,,45,11,2,0.21,,,85,75,80,0,,,,,,,,,,,,
10703,1945-11-3,0.254,,30,25,27.77777778,0,,45,11,3,0.01,,,86,77,82,0,,,,,,,,,,,,
10703,1945-11-4,3.048,,28.33333333,25.55555556,26.66666667,0,,45,11,4,0.12,,,83,78,80,0,,,,,,,,,,,,
10703,1945-11-5,84.836,,26.66666667,21.11111111,23.88888889,0,,45,11,5,3.34,,,80,70,75,0,,,,,,,,,,,,
10703,1945-11-6,0,,28.33333333,23.88888889,26.11111111,0,,45,11,6,0,,,83,75,79,0,,,,,,,,,,,,
10703,1945-11-7,6.35,,28.88888889,23.33333333,26.11111111,0,,45,11,7,0.25,,,84,74,79,0,,,,,,,,,,,,
10703,1945-11-8,0.508,,29.44444444,23.33333333,26.66666667,0,,45,11,8,0.02,,,85,74,80,0,,,,,,,,,,,,
10703,1945-11-9,10.922,,29.44444444,23.33333333,26.66666667,0,,45,11,9,0.43,,,85,74,80,0,,,,,,,,,,,,
